Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Spent,Children,Family_Size,Is_Parent,Living_Alone,Living_Partner,Clusters,Total_Promos,Recent30,Recent90
3,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,4667,41,35,0,1,0,True,False,2,1,1,1
2,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,4274,37,53,1,3,1,False,True,3,1,0,1
3,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,4483,62,293,2,3,1,True,False,0,0,0,1
2,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,4092,59,65,1,3,1,False,True,0,0,0,0
2,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,4728,71,1804,1,2,1,True,False,0,1,1,1
2,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,4526,69,241,1,3,1,False,True,0,0,1,1
2,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,4174,71,1101,0,2,0,False,True,1,0,1,1
3,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,4703,57,264,2,4,1,False,True,0,0,0,1
3,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,4595,51,541,2,4,1,False,True,0,0,1,1
2,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,4492,40,1198,0,2,0,False,True,1,0,0,1
2,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,4160,48,482,1,3,1,False,True,0,0,0,1
1,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,4119,47,17,3,4,1,True,False,2,0,1,1
3,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,4297,77,1615,0,2,0,False,True,1,2,0,1
3,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,4373,71,285,1,2,1,True,False,0,0,1,1
2,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,4663,45,1135,1,3,1,False,True,0,0,0,1
1,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,4150,37,114,1,3,1,False,True,3,0,0,0
2,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,4298,56,1047,0,2,0,False,True,1,0,0,1
3,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,4147,55,714,2,4,1,False,True,0,0,1,1
3,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,4611,45,185,1,3,1,False,True,3,0,0,1
2,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,4730,63,1245,1,2,1,True,False,0,0,0,1
2,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,4531,47,189,1,3,1,False,True,3,0,0,1
2,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,4683,49,576,1,3,1,False,True,0,0,0,1
2,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,4638,73,1103,1,2,1,True,False,0,0,1,1
3,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,4761,53,1753,0,2,0,False,True,1,0,0,1
3,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,4204,39,17,1,3,1,False,True,3,0,0,1
2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,4537,59,433,2,3,1,True,False,0,0,1,1
1,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,4611,63,1588,1,2,1,True,False,1,1,1,1
2,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,4481,54,22,1,3,1,False,True,3,0,0,1
2,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,4145,74,19,0,1,0,True,False,2,0,0,1
3,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,4534,60,1117,1,3,1,False,True,0,0,0,1
1,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,4273,50,69,1,3,1,False,True,3,0,0,1
3,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,4278,43,23,1,3,1,False,True,3,0,0,1
3,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,4339,67,605,1,2,1,True,False,0,0,0,1
2,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,4256,52,57,1,2,1,True,False,2,0,0,1
2,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,4315,57,2088,0,1,0,True,False,1,1,0,0
2,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,4624,67,1009,1,3,1,False,True,0,0,0,0
2,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,4404,54,26,1,2,1,True,False,2,0,0,1
2,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,4284,35,1627,0,2,0,False,True,1,1,1,1
2,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,4752,67,1102,1,3,1,False,True,0,0,0,1
3,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,4095,61,17,2,4,1,False,True,3,0,0,1
2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,4476,53,1690,1,3,1,False,True,0,3,0,1
2,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,4607,72,1390,1,3,1,False,True,0,0,0,1
3,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,4738,37,2126,0,2,0,False,True,1,0,0,1
3,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,4679,56,1531,1,3,1,False,True,0,0,0,1
3,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,4357,50,64,1,2,1,True,False,2,0,0,1
2,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,4316,40,26,1,2,1,True,False,2,0,0,1
2,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,4521,51,1112,0,1,0,True,False,1,4,1,1
1,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,4716,67,210,0,2,0,False,True,2,0,0,0
2,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,4740,58,1148,2,4,1,False,True,0,0,0,1
3,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,4695,51,33,1,2,1,True,False,2,0,0,1
3,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,4692,64,1101,1,3,1,False,True,0,1,0,1
2,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,4686,61,322,1,2,1,True,False,2,0,0,0
2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,4461,61,44,2,3,1,True,False,2,0,0,0
3,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,4274,68,17,3,4,1,True,False,2,0,1,1
2,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,4698,46,31,1,2,1,True,False,2,1,0,1
3,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,4474,57,845,2,3,1,True,False,0,0,0,1
3,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,4083,55,275,1,3,1,False,True,0,0,0,1
3,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,4654,47,25,1,3,1,False,True,3,0,0,1
3,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,4582,73,275,2,4,1,False,True,0,0,1,1
3,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,4543,59,90,2,4,1,False,True,3,0,1,1
2,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,4074,62,1495,0,2,0,False,True,1,1,0,1
3,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,4693,55,184,2,4,1,False,True,3,1,0,1
2,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,4446,55,981,0,2,0,False,True,1,0,1,1
2,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,4339,55,67,1,3,1,False,True,3,0,1,1
2,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,4716,72,1635,0,1,0,True,False,1,0,0,1
3,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,4172,42,60,1,2,1,True,False,2,0,1,1
3,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,4216,50,231,1,3,1,False,True,0,0,1,1
2,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,4155,65,48,2,4,1,False,True,3,0,0,1
2,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,4579,62,99,2,3,1,True,False,2,0,0,1
3,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,4357,62,770,1,3,1,False,True,0,0,0,1
2,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,4599,69,957,0,1,0,True,False,1,0,0,1
3,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,4131,44,818,0,2,0,False,True,1,0,1,1
3,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,4524,39,925,0,1,0,True,False,1,1,1,1
3,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,4505,57,908,1,2,1,True,False,0,0,0,1
0,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,4574,44,102,1,3,1,False,True,3,0,0,1
2,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,4683,49,576,1,3,1,False,True,0,0,0,1
2,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,4738,79,317,0,2,0,False,True,2,0,1,1
3,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,4191,51,461,1,3,1,False,True,0,0,0,1
3,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,4144,50,37,2,4,1,False,True,3,0,1,1
2,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,4423,51,70,1,3,1,False,True,3,0,0,1
2,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,4587,73,930,0,2,0,False,True,1,0,1,1
3,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,4608,69,859,2,4,1,False,True,0,0,0,1
2,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,4119,59,1478,0,1,0,True,False,1,0,1,1
3,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,4452,76,390,0,1,0,True,False,2,0,0,1
1,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,4431,41,52,0,2,0,False,True,3,1,1,1
2,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,4255,56,137,1,3,1,False,True,3,0,0,1
2,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,4677,45,1919,0,2,0,False,True,1,1,0,1
2,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,4236,54,68,2,4,1,False,True,3,0,0,1
2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,4545,60,25,2,4,1,False,True,3,0,1,1
3,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,4746,73,1374,1,3,1,False,True,0,2,0,1
1,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,4550,37,32,1,2,1,True,False,2,0,1,1
3,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,4603,39,100,1,3,1,False,True,3,0,0,1
2,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,4604,43,825,0,1,0,True,False,1,0,0,1
3,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,4175,60,916,1,2,1,True,False,0,1,0,1
2,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,4145,67,62,2,3,1,True,False,2,0,0,1
1,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,4331,69,728,1,3,1,False,True,0,0,0,1
3,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,4191,47,90,1,3,1,False,True,0,0,0,1
2,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,4148,37,273,1,2,1,True,False,2,0,0,1
2,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,4255,41,66,1,3,1,False,True,3,0,0,1
3,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,4529,64,1213,0,2,0,False,True,1,1,0,1
2,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,4720,59,107,0,1,0,True,False,2,0,0,1
2,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,4187,78,1157,0,1,0,True,False,1,1,0,1
3,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,4363,61,546,1,3,1,False,True,0,1,0,0
3,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,4499,33,241,0,2,0,False,True,2,0,1,1
2,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,4233,49,53,1,2,1,True,False,2,0,0,1
2,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,4315,58,37,3,5,1,False,True,3,0,1,1
3,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,4579,49,1508,0,1,0,True,False,1,0,0,1
2,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,4265,59,235,2,4,1,False,True,0,0,1,1
3,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,4181,69,32,2,4,1,False,True,3,0,0,1
2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,4406,53,102,2,4,1,False,True,3,0,0,1
2,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,4755,40,401,1,2,1,True,False,0,0,1,1
2,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,4419,74,28,2,4,1,False,True,3,0,0,1
2,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,4599,54,680,1,3,1,False,True,0,0,1,1
2,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,4434,51,30,1,3,1,False,True,3,0,0,1
3,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,4211,60,20,2,3,1,True,False,2,0,1,1
3,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,4578,64,1307,1,2,1,True,False,0,0,0,1
2,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,4605,72,630,1,2,1,True,False,0,0,0,1
2,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,4430,68,1283,0,2,0,False,True,1,0,0,1
3,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,4433,49,65,1,2,1,True,False,2,0,0,1
2,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,4305,41,37,1,3,1,False,True,3,0,1,1
3,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,4487,75,38,3,5,1,False,True,3,0,0,1
3,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,4572,39,160,1,2,1,True,False,2,0,1,1
2,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,4510,42,23,1,2,1,True,False,2,0,0,1
3,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,4362,36,71,0,1,0,True,False,2,0,0,1
3,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,4523,69,1161,1,3,1,False,True,0,0,0,1
3,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,4606,54,59,1,3,1,False,True,3,1,1,1
2,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,4435,42,33,1,3,1,False,True,3,0,0,1
2,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,4726,65,946,2,3,1,True,False,1,0,0,1
2,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,4641,57,1442,0,1,0,True,False,1,3,1,1
2,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,4665,53,62,1,3,1,False,True,3,0,1,1
2,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,4554,60,1674,0,2,0,False,True,1,1,1,1
2,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,4759,37,1538,0,1,0,True,False,1,0,0,0
2,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,4275,39,139,0,1,0,True,False,2,0,1,1
3,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,4654,56,1182,1,3,1,False,True,0,2,0,1
3,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,4452,75,507,1,3,1,False,True,0,0,0,1
0,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,4389,52,18,1,3,1,False,True,3,1,1,1
2,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,4302,73,940,0,1,0,True,False,1,0,0,1
2,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,4442,60,42,2,4,1,False,True,3,0,0,1
2,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,4084,55,1190,0,1,0,True,False,1,0,1,1
2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,4622,54,44,2,3,1,True,False,2,0,0,1
3,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,4248,49,16,1,3,1,False,True,3,1,0,1
2,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,4265,68,835,1,3,1,False,True,0,0,0,0
2,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,4606,39,1443,1,3,1,False,True,0,2,0,0
3,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,4315,59,1029,0,1,0,True,False,1,0,0,1
2,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,4681,51,1188,0,2,0,False,True,1,0,1,1
3,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,4625,49,1277,1,2,1,True,False,0,0,0,1
2,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,4283,47,49,2,3,1,True,False,2,0,0,1
2,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,4485,70,99,1,3,1,False,True,0,1,0,1
3,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,4635,56,1670,0,2,0,False,True,1,0,1,1
3,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,4384,82,900,0,2,0,False,True,1,0,0,1
3,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,4335,77,425,2,4,1,False,True,0,0,0,1
2,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,4710,68,2153,0,2,0,False,True,1,1,0,1
3,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,4170,56,636,1,2,1,True,False,0,0,0,1
2,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,4196,47,57,2,4,1,False,True,3,0,0,1
3,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,4654,47,25,1,3,1,False,True,3,0,0,1
2,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,4619,58,494,2,4,1,False,True,0,0,0,1
2,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,4748,56,693,1,2,1,True,False,0,0,0,1
2,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,4479,65,1348,0,2,0,False,True,1,0,0,1
2,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,4541,49,51,1,2,1,True,False,2,0,0,1
2,72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,4660,63,1932,0,2,0,False,True,1,0,1,1
3,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,4646,50,990,1,2,1,True,False,0,0,0,1
1,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,4139,41,30,1,3,1,False,True,3,0,0,1
2,48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,4680,50,254,2,4,1,False,True,0,0,0,1
3,29548.0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,4375,55,29,1,2,1,True,False,2,1,0,1
2,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,4666,59,1371,1,2,1,True,False,0,1,0,1
3,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,4443,53,73,2,3,1,True,False,2,0,1,1
3,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,4751,50,120,2,3,1,True,False,2,0,0,1
2,22585.0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,4539,55,81,0,1,0,True,False,2,1,1,1
2,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,4617,36,37,1,2,1,True,False,2,0,1,1
3,66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,4341,64,1377,1,3,1,False,True,0,0,1,1
2,30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,4451,56,51,1,2,1,True,False,2,0,0,0
3,33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,4608,56,17,2,4,1,False,True,3,0,0,1
2,19986.0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,4298,40,22,1,3,1,False,True,3,0,0,1
2,27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,4635,71,324,0,1,0,True,False,2,0,1,1
1,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,4747,52,211,3,5,1,False,True,0,0,0,0
3,36143.0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,4162,44,19,1,2,1,True,False,2,0,0,1
2,10245.0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,4481,54,41,1,2,1,True,False,2,0,0,1
3,43795.0,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,4327,57,492,1,3,1,False,True,0,1,1,1
2,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,4703,65,1005,1,3,1,False,True,0,0,0,1
2,38823.0,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,4739,76,114,1,3,1,False,True,0,0,0,1
3,83664.0,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,4488,57,1173,2,3,1,True,False,0,0,0,1
2,90300.0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,4248,46,1738,0,2,0,False,True,1,1,1,1
3,62499.0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,4273,46,222,1,3,1,False,True,0,0,1,1
2,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,4127,32,1127,0,1,0,True,False,1,0,0,1
3,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,4508,79,209,0,2,0,False,True,2,0,0,1
3,70777.0,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,4195,57,787,1,3,1,False,True,0,0,0,1
3,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,4337,34,1598,0,2,0,False,True,1,0,0,1
2,43824.0,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,4723,54,186,2,4,1,False,True,3,0,1,1
2,15345.0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,4738,41,47,1,3,1,False,True,3,0,0,1
2,23442.0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,4623,38,27,1,2,1,True,False,2,0,0,1
1,14515.0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,4668,45,96,1,3,1,False,True,3,0,0,1
1,31395.0,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,4534,69,64,2,3,1,True,False,2,0,0,1
2,75276.0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,4711,60,1040,0,2,0,False,True,1,0,1,1
2,42373.0,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,4389,51,163,2,3,1,True,False,2,0,0,1
2,30507.0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,4546,65,343,0,2,0,False,True,2,0,1,1
3,55521.0,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,4321,70,446,3,4,1,True,False,0,1,1,1
